N,P,K,temperature,humidity,ph,rainfall,label
87.14,82,153,30.87684858716807,74.35768537751719,5.232429868370556,11.42,rice
85.0,34,27,24.908887954141292,68.66971404478896,7.83049191725747,2.74,millet
47.86,30,110,42.92380179815345,51.98305645530862,7.464956108133283,5.75,soybean
42.14,116,113,10.666899214973572,64.86439583739356,5.353076927256821,10.53,cotton
91.43,43,130,28.935749138350975,66.11970292416132,8.580474080722349,9.35,banana
94.29,87,162,14.26394166807464,36.54805851517506,5.034265544180859,6.22,wheat
71.43,93,118,15.512811229024907,31.442840058143187,5.553010338988024,11.92,wheat
36.43,122,124,24.881698996634015,64.30886679177931,4.851120374545604,9.05,maize
2.86,16,150,26.882860742152243,71.79373717823083,4.866866778298331,8.31,millet
33.57,84,118,23.09460498949462,61.248481953033654,6.447680343364402,9.84,tea
68.57,116,11,12.349125498746407,25.349611413395028,4.441521629725585,2.45,wheat
79.29,6,168,31.412500834718465,85.25919696038477,7.015437620436478,7.64,banana
68.57,12,86,19.83480808614684,66.28598809330236,5.894627378431336,12.35,maize
43.57,87,139,20.384238809073814,41.26108315630357,8.662876101906779,7.92,wheat
65.0,140,112,30.427685446008578,88.64289973228817,5.157202950344047,5.14,coffee
44.29,28,60,27.59156257775098,60.72952402602435,8.964193759923443,9.85,banana
68.57,91,145,25.876721073647204,18.492915453053975,3.853657411540535,11.14,pulses
75.71,25,137,33.42866732723002,70.42030857927966,5.0348114715036525,1.11,coffee
47.14,51,89,33.99070354631736,23.251533256571566,4.342736510966673,1.87,coffee
91.43,42,54,22.235291747061467,70.36256568902616,8.700850591233658,10.65,millet
88.57,76,163,20.4880770186102,69.41343456330983,8.109126393004587,11.01,millet
39.29,70,128,18.951625121941717,51.598212247480284,8.023078472724126,8.3,millet
20.71,90,76,40.92902412843531,77.66476841205257,5.60631948240032,2.12,coffee
31.43,68,129,14.108212968759988,22.446792121028125,5.057277088015246,7.81,wheat
25.0,21,172,16.91354593637012,78.86361256820888,6.637608123893084,3.87,cotton
65.71,58,137,18.956993085269488,16.02212911965995,4.2230818259053,7.7,wheat
42.14,119,111,29.698948741001196,52.989787828050154,7.255010618649127,1.72,tea
49.29,16,87,27.423050095127856,40.20633336229365,6.917496459001217,6.29,cotton
35.0,96,120,43.28651837118305,83.93710902122297,6.167643358212888,10.06,rice
91.43,81,60,40.544470935340684,39.78194105624725,4.702580639051701,6.5,coffee
35.71,26,88,37.565589411179175,31.677331937206247,4.17667032000735,7.85,coffee
1.43,33,168,38.86684476969072,73.87987184573106,4.004932921792117,11.32,rice
64.29,28,170,23.110009736133755,71.78487644380401,7.250389334204166,9.17,banana
63.57,6,17,34.126857384619115,42.15644351797487,4.049197817193008,1.24,coffee
46.43,18,184,30.427422515090974,49.19893703608842,8.459515798726084,3.69,millet
31.43,123,85,43.79055301190273,16.01204952080991,8.928063916529737,2.91,millet
42.14,102,145,31.815541321809285,55.5780278133292,7.342926805761028,3.95,maize
49.29,59,153,28.205969740634366,23.111347335659076,8.712486780720397,4.8,millet
50.71,28,166,19.816932383155155,37.463900231398185,4.702951235858991,8.96,wheat
44.29,18,71,36.56623959040583,26.928360833357104,4.936065486074133,1.32,coffee
2.86,31,45,40.434318998063446,75.16121817506675,4.3446015386914025,4.15,coffee
37.14,48,183,26.58317451640908,40.6632614183285,4.151479784693451,4.24,cotton
20.0,123,87,33.925350386888255,21.856417395689213,5.708248206684299,9.34,rice
6.43,76,83,25.846288648338536,19.815883493827748,7.619423174911983,8.03,millet
77.86,126,167,22.67345551505506,36.85811912827085,6.110431648376937,5.25,wheat
55.0,30,164,10.569671451441035,80.71754298988208,4.958632844308738,8.53,banana
77.14,84,44,42.83570377636396,70.57594681320076,5.718481350314279,4.86,sugarcane
85.71,38,10,28.233627907516667,60.40653542042384,6.471530783640137,7.89,pulses
30.71,60,192,37.41758147825947,25.59097370046387,6.133360692198904,10.22,rice
12.14,135,52,11.534275517202175,32.74813198715721,8.076522830126915,6.77,wheat
16.43,21,185,38.52416133213327,47.368596335806174,8.54160324134524,9.23,millet
1.43,129,92,33.077399028085765,64.44629459988553,5.856864847507918,11.62,rice
9.29,14,98,39.863315072048664,71.75504846185785,4.131364556311903,11.19,rice
4.29,115,148,38.30211322026068,22.38709396327834,8.114814176165503,8.79,millet
65.71,58,62,40.19782642926023,71.11887711633963,4.162241315031743,6.64,coffee
0.71,58,35,18.393050388558542,48.32014713032541,4.547950029044895,11.26,wheat
18.57,52,133,33.84822830557343,69.31648526350021,5.477478870597096,11.99,rice
0.71,25,71,27.92237869682354,25.009112074693796,4.8203218053444115,1.51,soybean
90.71,101,201,25.50551611195619,70.46538521976947,4.097817421406844,5.73,sugarcane
10.71,91,52,27.58376862493185,22.974366083103604,3.7543870907267887,10.61,millet
39.29,133,46,22.979347718954514,81.60752051045787,5.85475022877076,8.24,pulses
93.57,27,90,29.098896976714496,17.87052169200002,4.745531776143087,7.15,coffee
91.43,140,107,11.290329036688533,76.41501378618864,6.469692759977177,1.88,sugarcane
49.29,17,180,38.41765069086574,86.69349028416006,8.847980403374425,6.8,banana
77.86,73,188,15.279760898889482,84.90758746780844,3.743946730212254,9.1,coffee
61.43,76,80,15.316632094067533,50.1028946278145,7.180928604294895,1.51,millet
24.29,100,156,40.96433339281381,79.2883527465457,6.274242824905443,1.4,groundnut
74.29,91,156,25.891058142871856,86.21575999482698,8.258199823204198,3.92,banana
86.43,107,183,29.347319001313046,64.06923959130638,7.212788664375497,5.25,sugarcane
20.71,78,7,43.98250217306108,80.14891104413347,3.8055196613953264,6.13,coffee
46.43,102,133,30.939630286036614,40.532357992124005,4.345934464479299,2.42,coffee
65.0,71,187,15.690841596658007,24.65084089086683,7.653370329093513,9.98,wheat
68.57,13,76,10.526926480453806,15.60416632262676,8.268703873938609,6.41,wheat
7.86,120,72,27.7896580573433,49.38644297309858,7.002724217381203,1.7,barley
10.0,52,43,35.348099224297,76.55310456653626,7.4347142476980075,3.39,banana
98.57,37,167,14.66045099713863,52.063538876082006,4.544359493879941,4.56,tea
41.43,27,45,41.19303830974748,37.101774794668,5.909709617686216,8.55,rice
58.57,93,99,32.567523237809695,13.135249383021055,5.226357409848509,10.17,rice
6.43,103,131,23.592049452575253,47.45239086351817,7.382220518243912,6.49,wheat
55.0,85,14,31.33865448237225,52.01886041699385,7.432303124256061,0.99,millet
13.57,131,191,19.142001986040917,15.884989313657192,4.278131477100141,2.38,wheat
45.0,144,137,42.37322884580584,43.85697666219698,8.714353446066042,2.11,millet
0.0,41,133,37.871249154421776,48.14306632946129,5.22346374529859,6.34,coffee
73.57,137,87,21.60087270078313,63.65586443008057,5.392417622714211,3.96,barley
13.57,33,35,24.441152023347186,43.95083806563665,8.359319212317686,8.01,wheat
20.0,130,133,27.179451628862598,21.78823402286346,8.59482882897756,11.98,millet
82.14,105,119,17.44284447587039,63.679718802656296,8.779206673058813,3.2,sugarcane
34.29,100,17,36.07238075800243,35.90060952312426,5.92505507968858,8.63,rice
52.86,136,5,16.636991372364605,44.67126575319207,4.966279161976773,11.29,wheat
67.14,73,155,32.27551382571107,64.76892134168082,5.5908444392060535,0.95,cotton
66.43,35,185,23.28370165018621,88.10738295883905,6.015479806968451,3.12,sugarcane
86.43,48,19,21.441685213480206,76.52111512656775,8.520087468651534,10.2,millet
62.14,92,94,23.442275792374005,40.78072724736208,3.521333316503173,6.87,wheat
57.86,16,52,14.240712010881392,36.47852930388111,7.365205177126467,5.26,wheat
28.57,104,99,32.424407257175076,26.544179641701522,6.209200604975164,11.92,rice
29.29,76,107,38.20411886202905,23.4731638618368,4.957703559435467,5.19,coffee
38.57,12,193,33.93569458041192,83.99185642956246,8.982788362940784,6.25,banana
38.57,108,45,23.01056854229635,66.5271120552865,8.887086902379673,7.17,millet
79.29,133,202,17.10801385629347,19.53402583516448,6.4020996487567885,11.98,wheat
67.86,116,122,14.380457237399048,29.246955849451368,7.641997665555227,10.52,wheat
25.71,66,181,33.914995866487814,57.96353819971493,6.958989866123243,4.24,millet
44.29,114,111,41.01658505454176,63.36797096001759,7.7818295890645475,5.67,banana
94.29,117,75,18.05715052346232,38.37897622671061,4.296777323208664,7.01,wheat
73.57,130,54,39.71717027422768,61.49104442085612,4.956687010958617,8.16,coffee
96.43,9,9,34.70219788316627,76.17022166267309,7.501241145204521,11.71,banana
74.29,107,91,40.707650676019625,31.599980427874293,3.926365313565182,2.95,coffee
80.71,81,107,42.268885715949274,73.46376921858302,8.193889054285421,8.22,banana
17.86,23,194,44.98015276531095,31.46519443247601,4.109543566299981,4.76,coffee
96.43,67,55,40.25131562876218,43.77543903964873,5.827968561347084,2.42,wheat
75.71,100,58,40.76261456781317,35.6856032892553,7.984388567406198,1.81,millet
28.57,35,165,10.622149797615027,63.33804158695465,4.939650990526206,10.46,millet
38.57,87,193,13.86285065824048,26.800588400177254,5.641854463432756,11.05,wheat
51.43,139,44,16.247839929289903,39.67769713046028,5.315397600339178,8.5,wheat
87.14,113,60,23.007049284222575,72.9587196960021,8.510347834488002,10.59,millet
88.57,81,10,36.687908686957314,21.94452090604811,4.887141642418655,8.86,rice
73.57,114,182,16.494230227943127,45.91884503213819,5.758585154061041,4.81,wheat
50.0,90,132,44.54654328316861,87.8637077020378,6.673868374338654,10.34,banana
15.71,134,17,26.235358751246405,31.801878697062726,8.173486219286715,12.41,millet
52.14,111,86,32.09925935408077,63.327879685276834,4.507708328368945,8.44,rice
95.71,84,109,16.22736302324452,74.37316374483893,4.530718876246202,6.51,barley
10.71,57,77,11.532367207086919,18.051087636804066,5.9735427810537525,7.23,wheat
51.43,40,120,28.462750967505368,87.5766283424301,3.975884220368109,12.14,coffee
70.0,85,71,42.19438790517504,64.64612693910267,8.372855986247227,10.71,banana
90.0,127,94,13.508460381394217,39.76394814856258,5.774476680287665,11.51,wheat
35.0,64,122,41.156554074041615,29.47799262583971,7.0519497819374966,7.45,maize
65.71,81,15,13.331322542126387,32.436107047080895,5.5628759387197935,4.57,wheat
33.57,109,84,14.611770820835737,46.75460148820087,6.822685329669953,5.6,wheat
10.71,135,201,19.50950456346115,54.160577992919485,5.176954995379855,6.69,soybean
76.43,123,154,30.688268412214853,89.80803818125119,5.867286159495219,8.54,rice
73.57,132,145,32.409773815795205,46.194657713924485,8.050269471055465,1.27,sugarcane
13.57,126,25,27.403393322145533,29.4750275106762,6.407871415452924,8.67,rice
3.57,17,152,41.3172027784241,40.42863028058918,7.365223536204774,8.48,banana
70.0,143,31,12.571365518058276,20.387199613733102,4.474797431978471,10.64,wheat
3.57,77,176,39.61611795454689,71.42177143144234,8.52704313433081,7.86,banana
7.14,10,41,25.11963064464145,11.087984564679578,7.875493924082622,7.22,millet
40.0,34,163,20.348336667507645,23.389551588267025,8.505984070582603,4.35,wheat
57.14,105,188,12.18353021285683,62.34814492396378,4.251144694006523,3.62,cotton
80.71,55,115,27.116232997369256,84.80258823830012,6.171055389231513,1.66,barley
15.0,48,124,12.295178472605127,70.18021634215712,5.921623312642174,5.83,rice
63.57,118,17,42.25749114994112,21.878674685217277,5.144614421235291,9.23,rice
93.57,13,101,10.665392521879077,69.45353481979501,6.105934344493856,5.41,wheat
0.0,55,5,37.62161071902781,38.960283437771146,7.389018374556754,8.37,barley
63.57,31,81,38.81463801850943,72.927600023362,8.02256797937551,11.33,banana
2.86,135,199,10.441555472737827,19.18548243028959,4.334099514626506,1.88,wheat
45.71,135,77,13.467520591765371,39.562248187997454,5.968489361071039,4.68,wheat
80.0,111,175,40.814180494631664,52.05037641184294,7.101573062006132,3.55,sugarcane
64.29,96,157,11.275402418266964,48.51255710373887,4.097203991395936,3.71,wheat
60.0,48,135,31.816784385418124,74.33687809989712,3.8575394914308974,6.19,coffee
67.14,101,96,33.70900300958577,77.53523671724795,6.708549461453922,1.56,banana
85.71,10,14,37.90349663159603,33.353786118491485,6.1761453735632745,2.36,tea
71.43,75,7,22.573793842228405,23.256928070996523,6.76173981376853,3.09,wheat
13.57,58,77,29.80700854444878,52.86574335466323,6.548431181525784,11.05,millet
18.57,129,146,20.02758410095945,72.2386700185472,6.321347965486538,12.33,sugarcane
7.14,31,197,24.315602522470936,44.266197753260066,7.693156647198967,11.69,wheat
87.14,108,20,11.945180029861245,64.62170900450143,7.94069022136925,11.33,millet
90.0,62,162,15.039324565535216,44.050917234602444,5.528772706070037,3.21,wheat
75.0,21,93,37.26541741563581,24.836640214056914,6.740313843422296,1.66,groundnut
61.43,70,110,14.616652673687614,77.56681812886283,7.772845749066878,7.85,millet
51.43,23,31,38.10860472791485,40.50789590441749,8.69318266374303,2.95,millet
8.57,134,153,24.96542205729616,64.25485530792295,7.542575621158791,4.09,millet
55.71,75,138,34.96899437565017,70.99032973483523,4.626104826798951,6.65,coffee
26.43,51,8,26.095133164965468,70.05975179833649,8.373710381770456,5.64,banana
67.86,57,169,42.759927694367825,85.23335646756902,3.7154638498552757,5.37,coffee
46.43,123,84,20.81406743080128,54.02475335513103,4.482462694582324,3.67,rice
18.57,69,58,35.93611283453262,65.84124291795511,7.406973776140019,1.16,banana
85.0,91,169,12.910076517695646,82.35382635335387,6.292566820967567,10.73,barley
38.57,36,172,20.527715341408637,55.47392355665749,3.9430581658730604,5.95,cotton
60.0,35,173,37.332216975686826,23.85814996691299,5.312173858089352,10.13,rice
72.86,53,148,44.559725422381334,41.64541559614601,5.362793475795523,12.35,rice
15.0,62,185,17.64036162532359,78.20275908412805,7.994762317524155,9.04,millet
1.43,136,107,33.31040591284422,59.179059307869906,5.7482759715130936,11.04,rice
56.43,116,185,25.175664270464395,46.05023978314452,4.5767959688946735,3.5,maize
30.0,121,11,35.270123377793695,30.4846852135063,6.177193569133184,6.31,soybean
34.29,134,43,33.29672141153421,42.44831708130757,7.340865309065464,7.79,pulses
57.14,12,124,22.553532289715243,59.834916485482054,5.764731009868414,11.78,barley
20.71,64,119,10.476465655193337,85.5464390330942,3.500321337865395,11.53,cotton
32.86,53,12,13.207149940386229,89.02998135270224,3.8564688856985176,6.11,tea
46.43,71,168,21.99067557324492,33.23202484580007,8.573339492915261,5.64,wheat
45.71,86,196,44.021420940850966,72.4059024855679,5.621141267364795,4.8,sugarcane
53.57,19,30,17.509536446002766,80.86564544958557,5.013180001665005,10.88,barley
1.43,35,175,43.50343137801269,81.5518346177164,7.71328190653801,7.51,banana
84.29,61,161,26.99781171091866,79.0860411409007,6.276474763295159,4.66,cotton
53.57,72,74,33.00548668784163,47.29853899681861,4.6815223172917335,1.53,coffee
39.29,131,96,17.795404715307786,41.30738314999192,6.610503434557593,3.81,wheat
12.86,125,15,22.51140760624707,17.304579168235456,6.185099277356159,7.9,wheat
85.0,33,168,23.86471170516959,46.82607084560608,6.671486237319105,10.24,wheat
67.14,134,140,29.405202493634803,54.926287390268264,4.848627445667802,4.23,coffee
70.71,129,57,27.137298543336644,50.82596083158567,8.90394489123854,1.2,millet
17.86,141,112,26.939355760006944,33.069820975633434,3.5522284614488058,6.75,coffee
90.0,133,80,31.712565326396135,54.92615260096493,7.325014604895128,9.78,banana
50.71,51,9,26.311754364619404,33.850525518171054,4.877467129441348,7.06,rice
44.29,131,37,41.91704824646091,27.68331604962068,7.731999338254767,9.78,millet
19.29,57,203,16.690112034105482,77.72627962499351,5.3574025850874065,11.19,cotton
19.29,80,12,28.64326910755533,58.760812914384964,4.305747975087905,1.57,coffee
40.71,104,172,28.93140246693694,21.07867487830621,7.609703718649445,4.55,millet
82.14,107,30,22.3543058570772,74.89003248441519,8.942137690837598,5.44,millet
77.86,128,186,31.984229458121064,52.61077183104498,6.859805633171391,3.5,sugarcane
68.57,79,202,19.233063202543512,14.291843263514927,5.952486068860598,12.09,wheat
67.14,119,183,35.039837464025645,59.412101986780854,7.943740975632825,4.35,millet
62.86,21,123,34.06562803814422,20.46258637046052,3.6112136022726014,8.8,rice
39.29,118,124,30.910708424277207,14.201253831869485,8.451676350716646,11.12,millet
60.71,122,184,31.769998392892735,57.65272063900649,6.432322033404734,2.09,groundnut
56.43,42,136,37.93577096284713,30.229257603037347,4.300469080044564,11.63,rice
11.43,58,147,29.096625490893267,30.861525191650383,8.87426928841812,3.84,millet
66.43,28,203,36.5803160496306,82.86506416323915,3.7087648773796644,2.06,coffee
36.43,9,9,33.642800287430816,27.21783523343479,6.293472616417278,9.48,rice
84.29,81,190,35.985476559758816,26.365292332731673,7.112541878007866,11.67,wheat
75.0,99,76,29.55703944743024,26.337004679932523,7.660212890472949,12.11,millet
4.29,134,36,22.575707792733773,89.06139492013838,6.500616154570096,5.82,millet
80.71,19,155,29.535449274519145,68.01149287150338,7.94158442251772,1.92,banana
15.71,125,193,22.570564041856017,68.35986268720366,4.1382213060297115,1.35,soybean
71.43,112,21,10.923658620456214,11.024594746123926,6.578086544807183,9.8,wheat
80.71,83,13,28.23635592258756,79.8075187450132,7.631580198831146,8.51,banana
71.43,41,39,39.40355273843157,63.75753724347337,5.716503764712547,7.73,maize
17.14,111,61,38.93897400615807,61.63961822913396,4.553277500647111,3.33,coffee
80.0,81,137,37.2348876760793,28.80220032111671,8.61337258845693,8.93,millet
56.43,26,82,41.10089867084071,72.27283169796453,7.841882650806696,7.07,banana
38.57,48,159,34.54359537665435,15.05050353913413,4.275585462517023,3.44,coffee
